"participant","seed","sort","image","final_img_pos","posX","posY","subject","subjCode","Age","Gender","age_bin","age_group","image_cat","image_tax_cat"
"227",27,"Sort2","M08fear_o","[-357. -223.]",-357,-223,"p227",NA,NA,NA,"adults","adults","fear","fear"
"227",27,"Sort2","M03calm_c","[-643.  224.]",-643,224,"p227",NA,NA,NA,"adults","adults","calm","calm"
"227",27,"Sort2","F10disg_o","[ 644. -372.]",644,-372,"p227",NA,NA,NA,"adults","adults","disg","disg"
"227",27,"Sort2","M17sad_o","[-500. -223.]",-500,-223,"p227",NA,NA,NA,"adults","adults","sad","sad"
"227",27,"Sort2","F15hap_c","[-500.  224.]",-500,224,"p227",NA,NA,NA,"adults","adults","hap","hap"
"227",27,"Sort2","F01fear_c","[-500. -372.]",-500,-372,"p227",NA,NA,NA,"adults","adults","fear","fear"
"227",27,"Sort2","F14surp_c","[-357. -372.]",-357,-372,"p227",NA,NA,NA,"adults","adults","surp","surp"
"227",27,"Sort2","M12hap_o","[-500.  373.]",-500,373,"p227",NA,NA,NA,"adults","adults","hap","hap"
"227",27,"Sort2","M04disg_c","[ 501. -372.]",501,-372,"p227",NA,NA,NA,"adults","adults","disg","disg"
"227",27,"Sort2","M15surp_o","[-643. -372.]",-643,-372,"p227",NA,NA,NA,"adults","adults","surp","surp"
"227",27,"Sort2","F13exc_o","[-357.  373.]",-357,373,"p227",NA,NA,NA,"adults","adults","exc","exc"
"227",27,"Sort2","F04ang_o","[ 644. -223.]",644,-223,"p227",NA,NA,NA,"adults","adults","ang","ang"
"227",27,"Sort2","F07neut_c","[-71.  75.]",-71,75,"p227",NA,NA,NA,"adults","adults","neut","neut"
"227",27,"Sort2","M05exc_c","[-357.  224.]",-357,224,"p227",NA,NA,NA,"adults","adults","exc","exc"
"227",27,"Sort2","M02ang_c","[ 501. -223.]",501,-223,"p227",NA,NA,NA,"adults","adults","ang","ang"
"227",27,"Sort2","F22sad_c","[ 215.  -74.]",215,-74,"p227",NA,NA,NA,"adults","adults","sad","sad"
"228",28,"Practice","bird","[-214.  -74.]",-214,-74,"p228",NA,NA,NA,"adults","adults","bird","animal"
"228",28,"Practice","squirrel","[ 215.   75.]",215,75,"p228",NA,NA,NA,"adults","adults","squirrel","animal"
"228",28,"Practice","table","[  72. -372.]",72,-372,"p228",NA,NA,NA,"adults","adults","table","furniture"
"228",28,"Practice","car","[-214.  224.]",-214,224,"p228",NA,NA,NA,"adults","adults","car","vehicle"
"228",28,"Practice","bus","[-357.  224.]",-357,224,"p228",NA,NA,NA,"adults","adults","bus","vehicle"
"228",28,"Sort1","M07hap_o","[ 72. -74.]",72,-74,"p228",NA,NA,NA,"adults","adults","hap","hap"
"228",28,"Sort1","M07hap_c","[ 215.  -74.]",215,-74,"p228",NA,NA,NA,"adults","adults","hap","hap"
"228",28,"Sort1","M07fear_o","[-643.   75.]",-643,75,"p228",NA,NA,NA,"adults","adults","fear","fear"
"228",28,"Sort1","M07sad_c","[ 215.  224.]",215,224,"p228",NA,NA,NA,"adults","adults","sad","sad"
"228",28,"Sort1","M07exc_c","[-71. -74.]",-71,-74,"p228",NA,NA,NA,"adults","adults","exc","exc"
"228",28,"Sort1","M07ang_o","[-500. -372.]",-500,-372,"p228",NA,NA,NA,"adults","adults","ang","ang"
"228",28,"Sort1","M07disg_o","[-214.  373.]",-214,373,"p228",NA,NA,NA,"adults","adults","disg","disg"
"228",28,"Sort1","M07sad_o","[ 358.  224.]",358,224,"p228",NA,NA,NA,"adults","adults","sad","sad"
"228",28,"Sort1","M07neut_o","[-357. -372.]",-357,-372,"p228",NA,NA,NA,"adults","adults","neut","neut"
"228",28,"Sort1","M07surp_o","[ 358.  -74.]",358,-74,"p228",NA,NA,NA,"adults","adults","surp","surp"
"228",28,"Sort1","M07exc_o","[-500.   75.]",-500,75,"p228",NA,NA,NA,"adults","adults","exc","exc"
"228",28,"Sort1","M07surp_c","[-357.   75.]",-357,75,"p228",NA,NA,NA,"adults","adults","surp","surp"
"228",28,"Sort1","M07ang_c","[-214. -372.]",-214,-372,"p228",NA,NA,NA,"adults","adults","ang","ang"
"228",28,"Sort1","M07neut_c","[ -71. -372.]",-71,-372,"p228",NA,NA,NA,"adults","adults","neut","neut"
"228",28,"Sort1","M07calm_c","[ 215. -223.]",215,-223,"p228",NA,NA,NA,"adults","adults","calm","calm"
"228",28,"Sort1","M07calm_o","[ 358. -223.]",358,-223,"p228",NA,NA,NA,"adults","adults","calm","calm"
"228",28,"Sort1","M07fear_c","[-214.   75.]",-214,75,"p228",NA,NA,NA,"adults","adults","fear","fear"
"228",28,"Sort1","M07disg_c","[ 501.  224.]",501,224,"p228",NA,NA,NA,"adults","adults","disg","disg"
"228",28,"Sort2","M04disg_c","[-214. -372.]",-214,-372,"p228",NA,NA,NA,"adults","adults","disg","disg"
"228",28,"Sort2","M05exc_c","[ 501.  373.]",501,373,"p228",NA,NA,NA,"adults","adults","exc","exc"
"228",28,"Sort2","F13exc_o","[ 358.  373.]",358,373,"p228",NA,NA,NA,"adults","adults","exc","exc"
"228",28,"Sort2","F22sad_c","[-357. -372.]",-357,-372,"p228",NA,NA,NA,"adults","adults","sad","sad"
"228",28,"Sort2","F10disg_o","[-643. -372.]",-643,-372,"p228",NA,NA,NA,"adults","adults","disg","disg"
"228",28,"Sort2","F04ang_o","[-500. -372.]",-500,-372,"p228",NA,NA,NA,"adults","adults","ang","ang"
"228",28,"Sort2","M12hap_o","[ 501.  224.]",501,224,"p228",NA,NA,NA,"adults","adults","hap","hap"
"228",28,"Sort2","M17sad_o","[-500.  373.]",-500,373,"p228",NA,NA,NA,"adults","adults","sad","sad"
"228",28,"Sort2","F01fear_c","[-643.   75.]",-643,75,"p228",NA,NA,NA,"adults","adults","fear","fear"
"228",28,"Sort2","M15surp_o","[-500.   75.]",-500,75,"p228",NA,NA,NA,"adults","adults","surp","surp"
"228",28,"Sort2","M03calm_c","[ 215.  -74.]",215,-74,"p228",NA,NA,NA,"adults","adults","calm","calm"
"228",28,"Sort2","M08fear_o","[-357.   75.]",-357,75,"p228",NA,NA,NA,"adults","adults","fear","fear"
"228",28,"Sort2","F17calm_o","[ 358.  224.]",358,224,"p228",NA,NA,NA,"adults","adults","calm","calm"
"228",28,"Sort2","F14surp_c","[-643.  -74.]",-643,-74,"p228",NA,NA,NA,"adults","adults","surp","surp"
"228",28,"Sort2","F15hap_c","[ 644.  373.]",644,373,"p228",NA,NA,NA,"adults","adults","hap","hap"
"228",28,"Sort2","M14neut_o","[  72. -372.]",72,-372,"p228",NA,NA,NA,"adults","adults","neut","neut"
"228",28,"Sort2","M02ang_c","[ -71. -372.]",-71,-372,"p228",NA,NA,NA,"adults","adults","ang","ang"
"228",28,"Sort2","F07neut_c","[ 72. -74.]",72,-74,"p228",NA,NA,NA,"adults","adults","neut","neut"
"229",29,"Practice","squirrel","[ 215.  -74.]",215,-74,"p229",NA,NA,NA,"adults","adults","squirrel","animal"
"229",29,"Practice","bus","[-214.  224.]",-214,224,"p229",NA,NA,NA,"adults","adults","bus","vehicle"
"229",29,"Practice","car","[-357.  224.]",-357,224,"p229",NA,NA,NA,"adults","adults","car","vehicle"
"229",29,"Practice","table","[-214. -223.]",-214,-223,"p229",NA,NA,NA,"adults","adults","table","furniture"
"229",29,"Practice","bird","[ 215.   75.]",215,75,"p229",NA,NA,NA,"adults","adults","bird","animal"
"229",29,"Sort1","M07ang_o","[-500.  224.]",-500,224,"p229",NA,NA,NA,"adults","adults","ang","ang"
"229",29,"Sort1","M07surp_o","[ 358.  224.]",358,224,"p229",NA,NA,NA,"adults","adults","surp","surp"
"229",29,"Sort1","M07disg_o","[-643.   75.]",-643,75,"p229",NA,NA,NA,"adults","adults","disg","disg"
"229",29,"Sort1","M07ang_c","[-214. -372.]",-214,-372,"p229",NA,NA,NA,"adults","adults","ang","ang"
"229",29,"Sort1","M07hap_c","[ 501.  224.]",501,224,"p229",NA,NA,NA,"adults","adults","hap","hap"
"229",29,"Sort1","M07calm_c","[ 501.   75.]",501,75,"p229",NA,NA,NA,"adults","adults","calm","calm"
"229",29,"Sort1","M07disg_c","[-500.   75.]",-500,75,"p229",NA,NA,NA,"adults","adults","disg","disg"
"229",29,"Sort1","M07fear_c","[ 358. -223.]",358,-223,"p229",NA,NA,NA,"adults","adults","fear","fear"
"229",29,"Sort1","M07sad_c","[-357. -223.]",-357,-223,"p229",NA,NA,NA,"adults","adults","sad","sad"
"229",29,"Sort1","M07neut_c","[ -71.  224.]",-71,224,"p229",NA,NA,NA,"adults","adults","neut","neut"
"229",29,"Sort1","M07fear_o","[ 215. -223.]",215,-223,"p229",NA,NA,NA,"adults","adults","fear","fear"
"229",29,"Sort1","M07exc_c","[ 358.   75.]",358,75,"p229",NA,NA,NA,"adults","adults","exc","exc"
"229",29,"Sort1","M07exc_o","[ 215.   75.]",215,75,"p229",NA,NA,NA,"adults","adults","exc","exc"
"229",29,"Sort1","M07neut_o","[-214.  224.]",-214,224,"p229",NA,NA,NA,"adults","adults","neut","neut"
"229",29,"Sort1","M07hap_o","[ 215.  224.]",215,224,"p229",NA,NA,NA,"adults","adults","hap","hap"
"229",29,"Sort1","M07sad_o","[ 501. -223.]",501,-223,"p229",NA,NA,NA,"adults","adults","sad","sad"
"229",29,"Sort1","M07surp_c","[ 358.  373.]",358,373,"p229",NA,NA,NA,"adults","adults","surp","surp"
"229",29,"Sort1","M07calm_o","[ 215.  373.]",215,373,"p229",NA,NA,NA,"adults","adults","calm","calm"
"229",29,"Sort2","F04ang_o","[-500.  373.]",-500,373,"p229",NA,NA,NA,"adults","adults","ang","ang"
"229",29,"Sort2","M15surp_o","[ 215. -372.]",215,-372,"p229",NA,NA,NA,"adults","adults","surp","surp"
"229",29,"Sort2","M12hap_o","[ 358.  224.]",358,224,"p229",NA,NA,NA,"adults","adults","hap","hap"
"229",29,"Sort2","F17calm_o","[ 358.   75.]",358,75,"p229",NA,NA,NA,"adults","adults","calm","calm"
"229",29,"Sort2","M05exc_c","[ 215.   75.]",215,75,"p229",NA,NA,NA,"adults","adults","exc","exc"
"229",29,"Sort2","F15hap_c","[ 215.  224.]",215,224,"p229",NA,NA,NA,"adults","adults","hap","hap"
"229",29,"Sort2","F07neut_c","[-214.  -74.]",-214,-74,"p229",NA,NA,NA,"adults","adults","neut","neut"
"229",29,"Sort2","M02ang_c","[-500.  224.]",-500,224,"p229",NA,NA,NA,"adults","adults","ang","ang"
"229",29,"Sort2","F22sad_c","[-357.  373.]",-357,373,"p229",NA,NA,NA,"adults","adults","sad","sad"
"229",29,"Sort2","F14surp_c","[  72. -372.]",72,-372,"p229",NA,NA,NA,"adults","adults","surp","surp"
"229",29,"Sort2","F13exc_o","[ 501.  224.]",501,224,"p229",NA,NA,NA,"adults","adults","exc","exc"
"229",29,"Sort2","F10disg_o","[-357.  224.]",-357,224,"p229",NA,NA,NA,"adults","adults","disg","disg"
"229",29,"Sort2","M03calm_c","[-357.  -74.]",-357,-74,"p229",NA,NA,NA,"adults","adults","calm","calm"
"229",29,"Sort2","F01fear_c","[ 358. -372.]",358,-372,"p229",NA,NA,NA,"adults","adults","fear","fear"
"229",29,"Sort2","M04disg_c","[-214.  373.]",-214,373,"p229",NA,NA,NA,"adults","adults","disg","disg"
"229",29,"Sort2","M17sad_o","[-214.  224.]",-214,224,"p229",NA,NA,NA,"adults","adults","sad","sad"
"229",29,"Sort2","M08fear_o","[  72. -223.]",72,-223,"p229",NA,NA,NA,"adults","adults","fear","fear"
"229",29,"Sort2","M14neut_o","[ 215. -223.]",215,-223,"p229",NA,NA,NA,"adults","adults","neut","neut"
"230",30,"Practice","car","[-214.   75.]",-214,75,"p230",NA,NA,NA,"adults","adults","car","vehicle"
"230",30,"Practice","squirrel","[ 358. -223.]",358,-223,"p230",NA,NA,NA,"adults","adults","squirrel","animal"
"230",30,"Practice","bus","[-214.  -74.]",-214,-74,"p230",NA,NA,NA,"adults","adults","bus","vehicle"
"230",30,"Practice","table","[ 215.  224.]",215,224,"p230",NA,NA,NA,"adults","adults","table","furniture"
"230",30,"Practice","bird","[ 501. -223.]",501,-223,"p230",NA,NA,NA,"adults","adults","bird","animal"
"230",30,"Sort1","M07exc_c","[-500.  224.]",-500,224,"p230",NA,NA,NA,"adults","adults","exc","exc"
"230",30,"Sort1","M07surp_c","[-214.  224.]",-214,224,"p230",NA,NA,NA,"adults","adults","surp","surp"
"230",30,"Sort1","M07sad_o","[ 215.  224.]",215,224,"p230",NA,NA,NA,"adults","adults","sad","sad"
"230",30,"Sort1","M07disg_o","[ 644.  -74.]",644,-74,"p230",NA,NA,NA,"adults","adults","disg","disg"
"230",30,"Sort1","M07hap_c","[-643.  224.]",-643,224,"p230",NA,NA,NA,"adults","adults","hap","hap"
"230",30,"Sort1","M07neut_c","[ -71.  224.]",-71,224,"p230",NA,NA,NA,"adults","adults","neut","neut"
"230",30,"Sort1","M07ang_c","[ 644. -223.]",644,-223,"p230",NA,NA,NA,"adults","adults","ang","ang"
"230",30,"Sort1","M07fear_o","[ 358.  224.]",358,224,"p230",NA,NA,NA,"adults","adults","fear","fear"
"230",30,"Sort1","M07sad_c","[-357. -223.]",-357,-223,"p230",NA,NA,NA,"adults","adults","sad","sad"
"230",30,"Sort1","M07exc_o","[ 501.  224.]",501,224,"p230",NA,NA,NA,"adults","adults","exc","exc"
"230",30,"Sort1","M07neut_o","[  72.  224.]",72,224,"p230",NA,NA,NA,"adults","adults","neut","neut"
"230",30,"Sort1","M07calm_c","[-357.  224.]",-357,224,"p230",NA,NA,NA,"adults","adults","calm","calm"
"230",30,"Sort1","M07surp_o","[-643.  373.]",-643,373,"p230",NA,NA,NA,"adults","adults","surp","surp"
"230",30,"Sort1","M07disg_c","[ 501.  -74.]",501,-74,"p230",NA,NA,NA,"adults","adults","disg","disg"
"230",30,"Sort1","M07fear_c","[-214.  373.]",-214,373,"p230",NA,NA,NA,"adults","adults","fear","fear"
"230",30,"Sort1","M07ang_o","[ 501. -223.]",501,-223,"p230",NA,NA,NA,"adults","adults","ang","ang"
"230",30,"Sort1","M07hap_o","[-643.   75.]",-643,75,"p230",NA,NA,NA,"adults","adults","hap","hap"
"230",30,"Sort1","M07calm_o","[-500.   75.]",-500,75,"p230",NA,NA,NA,"adults","adults","calm","calm"
"230",30,"Sort2","F10disg_o","[-643.  373.]",-643,373,"p230",NA,NA,NA,"adults","adults","disg","disg"
"230",30,"Sort2","M08fear_o","[-357.  373.]",-357,373,"p230",NA,NA,NA,"adults","adults","fear","fear"
"230",30,"Sort2","M17sad_o","[-357.  224.]",-357,224,"p230",NA,NA,NA,"adults","adults","sad","sad"
"230",30,"Sort2","M12hap_o","[ 501.  373.]",501,373,"p230",NA,NA,NA,"adults","adults","hap","hap"
"230",30,"Sort2","M05exc_c","[ 644.  373.]",644,373,"p230",NA,NA,NA,"adults","adults","exc","exc"
"230",30,"Sort2","F14surp_c","[ 501. -372.]",501,-372,"p230",NA,NA,NA,"adults","adults","surp","surp"
"230",30,"Sort2","F17calm_o","[ 501.  224.]",501,224,"p230",NA,NA,NA,"adults","adults","calm","calm"
"230",30,"Sort2","F13exc_o","[ 644.  224.]",644,224,"p230",NA,NA,NA,"adults","adults","exc","exc"
"230",30,"Sort2","F22sad_c","[-71. -74.]",-71,-74,"p230",NA,NA,NA,"adults","adults","sad","sad"
"230",30,"Sort2","M03calm_c","[ 501.   75.]",501,75,"p230",NA,NA,NA,"adults","adults","calm","calm"
"230",30,"Sort2","F01fear_c","[ 72. -74.]",72,-74,"p230",NA,NA,NA,"adults","adults","fear","fear"
"230",30,"Sort2","F15hap_c","[ 644.   75.]",644,75,"p230",NA,NA,NA,"adults","adults","hap","hap"
"230",30,"Sort2","M15surp_o","[ 644. -372.]",644,-372,"p230",NA,NA,NA,"adults","adults","surp","surp"
"230",30,"Sort2","F07neut_c","[-214.  -74.]",-214,-74,"p230",NA,NA,NA,"adults","adults","neut","neut"
"230",30,"Sort2","M02ang_c","[-500.  373.]",-500,373,"p230",NA,NA,NA,"adults","adults","ang","ang"
"230",30,"Sort2","F04ang_o","[-500.  224.]",-500,224,"p230",NA,NA,NA,"adults","adults","ang","ang"
"230",30,"Sort2","M04disg_c","[-643.  224.]",-643,224,"p230",NA,NA,NA,"adults","adults","disg","disg"
"230",30,"Sort2","M14neut_o","[-357.  -74.]",-357,-74,"p230",NA,NA,NA,"adults","adults","neut","neut"
"231",31,"Practice","squirrel","[-71.  75.]",-71,75,"p231",NA,NA,NA,"adults","adults","squirrel","animal"
"231",31,"Practice","bird","[-500.  224.]",-500,224,"p231",NA,NA,NA,"adults","adults","bird","animal"
"231",31,"Practice","table","[ 644.  373.]",644,373,"p231",NA,NA,NA,"adults","adults","table","furniture"
"231",31,"Practice","car","[ 501.   75.]",501,75,"p231",NA,NA,NA,"adults","adults","car","vehicle"
"231",31,"Practice","bus","[ 501.  -74.]",501,-74,"p231",NA,NA,NA,"adults","adults","bus","vehicle"
"231",31,"Sort1","M07neut_o","[-500.  224.]",-500,224,"p231",NA,NA,NA,"adults","adults","neut","neut"
"231",31,"Sort1","M07exc_o","[-357.   75.]",-357,75,"p231",NA,NA,NA,"adults","adults","exc","exc"
"231",31,"Sort1","M07hap_o","[ 501.  -74.]",501,-74,"p231",NA,NA,NA,"adults","adults","hap","hap"
"231",31,"Sort1","M07calm_o","[ 358.  -74.]",358,-74,"p231",NA,NA,NA,"adults","adults","calm","calm"
"231",31,"Sort1","M07sad_c","[-214. -223.]",-214,-223,"p231",NA,NA,NA,"adults","adults","sad","sad"
"231",31,"Sort1","M07surp_o","[ 644.  -74.]",644,-74,"p231",NA,NA,NA,"adults","adults","surp","surp"
"231",31,"Sort1","M07fear_c","[-357.  -74.]",-357,-74,"p231",NA,NA,NA,"adults","adults","fear","fear"
"231",31,"Sort1","M07surp_c","[-214.   75.]",-214,75,"p231",NA,NA,NA,"adults","adults","surp","surp"
"231",31,"Sort1","M07hap_c","[ 215.  -74.]",215,-74,"p231",NA,NA,NA,"adults","adults","hap","hap"
"231",31,"Sort1","M07exc_c","[ 72. -74.]",72,-74,"p231",NA,NA,NA,"adults","adults","exc","exc"
"231",31,"Sort1","M07disg_o","[  72. -372.]",72,-372,"p231",NA,NA,NA,"adults","adults","disg","disg"
"231",31,"Sort1","M07disg_c","[ -71. -372.]",-71,-372,"p231",NA,NA,NA,"adults","adults","disg","disg"
"231",31,"Sort1","M07sad_o","[ -71. -223.]",-71,-223,"p231",NA,NA,NA,"adults","adults","sad","sad"
"231",31,"Sort1","M07calm_c","[-71. -74.]",-71,-74,"p231",NA,NA,NA,"adults","adults","calm","calm"
"231",31,"Sort1","M07fear_o","[-500.   75.]",-500,75,"p231",NA,NA,NA,"adults","adults","fear","fear"
"231",31,"Sort1","M07ang_c","[-214. -372.]",-214,-372,"p231",NA,NA,NA,"adults","adults","ang","ang"
"231",31,"Sort1","M07neut_c","[-643.  224.]",-643,224,"p231",NA,NA,NA,"adults","adults","neut","neut"
"231",31,"Sort1","M07ang_o","[-357. -372.]",-357,-372,"p231",NA,NA,NA,"adults","adults","ang","ang"
"231",31,"Sort2","F01fear_c","[ 358.   75.]",358,75,"p231",NA,NA,NA,"adults","adults","fear","fear"
"231",31,"Sort2","M03calm_c","[ 358.  224.]",358,224,"p231",NA,NA,NA,"adults","adults","calm","calm"
"231",31,"Sort2","M04disg_c","[-357. -223.]",-357,-223,"p231",NA,NA,NA,"adults","adults","disg","disg"
"231",31,"Sort2","M14neut_o","[ 215.  224.]",215,224,"p231",NA,NA,NA,"adults","adults","neut","neut"
"231",31,"Sort2","F22sad_c","[ 501. -223.]",501,-223,"p231",NA,NA,NA,"adults","adults","sad","sad"
"231",31,"Sort2","M15surp_o","[ -71.  224.]",-71,224,"p231",NA,NA,NA,"adults","adults","surp","surp"
"231",31,"Sort2","M02ang_c","[-500.  -74.]",-500,-74,"p231",NA,NA,NA,"adults","adults","ang","ang"
"231",31,"Sort2","M08fear_o","[ 644.   75.]",644,75,"p231",NA,NA,NA,"adults","adults","fear","fear"
"231",31,"Sort2","M05exc_c","[ -71. -372.]",-71,-372,"p231",NA,NA,NA,"adults","adults","exc","exc"
"231",31,"Sort2","F10disg_o","[-500. -223.]",-500,-223,"p231",NA,NA,NA,"adults","adults","disg","disg"
"231",31,"Sort2","M12hap_o","[  72. -372.]",72,-372,"p231",NA,NA,NA,"adults","adults","hap","hap"
"231",31,"Sort2","F07neut_c","[ 215.   75.]",215,75,"p231",NA,NA,NA,"adults","adults","neut","neut"
"231",31,"Sort2","M17sad_o","[-643.   75.]",-643,75,"p231",NA,NA,NA,"adults","adults","sad","sad"
"231",31,"Sort2","F15hap_c","[  72. -223.]",72,-223,"p231",NA,NA,NA,"adults","adults","hap","hap"
"231",31,"Sort2","F13exc_o","[ -71. -223.]",-71,-223,"p231",NA,NA,NA,"adults","adults","exc","exc"
"231",31,"Sort2","F17calm_o","[ 215. -372.]",215,-372,"p231",NA,NA,NA,"adults","adults","calm","calm"
"231",31,"Sort2","F14surp_c","[-214.  224.]",-214,224,"p231",NA,NA,NA,"adults","adults","surp","surp"
"231",31,"Sort2","F04ang_o","[-357.  -74.]",-357,-74,"p231",NA,NA,NA,"adults","adults","ang","ang"
"232",132,"Practice","bus","[-71.  75.]",-71,75,"p232",NA,NA,NA,"adults","adults","bus","vehicle"
"232",132,"Practice","squirrel","[-500.  224.]",-500,224,"p232",NA,NA,NA,"adults","adults","squirrel","animal"
"232",132,"Practice","car","[ 72.  75.]",72,75,"p232",NA,NA,NA,"adults","adults","car","vehicle"
"232",132,"Practice","table","[ 501.  224.]",501,224,"p232",NA,NA,NA,"adults","adults","table","furniture"
"232",132,"Practice","bird","[-500.  -74.]",-500,-74,"p232",NA,NA,NA,"adults","adults","bird","animal"
"232",132,"Sort1","M07fear_o","[-71.  75.]",-71,75,"p232",NA,NA,NA,"adults","adults","fear","fear"
"232",132,"Sort1","M07surp_o","[ 501.   75.]",501,75,"p232",NA,NA,NA,"adults","adults","surp","surp"
"232",132,"Sort1","M07hap_c","[ 215.   75.]",215,75,"p232",NA,NA,NA,"adults","adults","hap","hap"
"232",132,"Sort1","M07calm_c","[ 72.  75.]",72,75,"p232",NA,NA,NA,"adults","adults","calm","calm"
"232",132,"Sort1","M07fear_c","[-71. -74.]",-71,-74,"p232",NA,NA,NA,"adults","adults","fear","fear"
"232",132,"Sort1","M07neut_c","[ 72. -74.]",72,-74,"p232",NA,NA,NA,"adults","adults","neut","neut"
"232",132,"Sort1","M07surp_c","[ 215.  -74.]",215,-74,"p232",NA,NA,NA,"adults","adults","surp","surp"
"232",132,"Sort1","M07disg_c","[-214.   75.]",-214,75,"p232",NA,NA,NA,"adults","adults","disg","disg"
"232",132,"Sort1","M07disg_o","[-214.  -74.]",-214,-74,"p232",NA,NA,NA,"adults","adults","disg","disg"
"232",132,"Sort1","M07ang_o","[-357.  -74.]",-357,-74,"p232",NA,NA,NA,"adults","adults","ang","ang"
"232",132,"Sort1","M07calm_o","[ 358.   75.]",358,75,"p232",NA,NA,NA,"adults","adults","calm","calm"
"232",132,"Sort1","M07exc_c","[ 358.  -74.]",358,-74,"p232",NA,NA,NA,"adults","adults","exc","exc"
"232",132,"Sort1","M07sad_c","[-357.   75.]",-357,75,"p232",NA,NA,NA,"adults","adults","sad","sad"
"232",132,"Sort1","M07hap_o","[ 501.  -74.]",501,-74,"p232",NA,NA,NA,"adults","adults","hap","hap"
"232",132,"Sort1","M07sad_o","[-500.  -74.]",-500,-74,"p232",NA,NA,NA,"adults","adults","sad","sad"
"232",132,"Sort1","M07exc_o","[ 215. -223.]",215,-223,"p232",NA,NA,NA,"adults","adults","exc","exc"
"232",132,"Sort1","M07ang_c","[-500.   75.]",-500,75,"p232",NA,NA,NA,"adults","adults","ang","ang"
"232",132,"Sort1","M07neut_o","[ -71. -223.]",-71,-223,"p232",NA,NA,NA,"adults","adults","neut","neut"
"232",132,"Sort2","F13exc_o","[ 358.   75.]",358,75,"p232",NA,NA,NA,"adults","adults","exc","exc"
"232",132,"Sort2","M15surp_o","[  72. -223.]",72,-223,"p232",NA,NA,NA,"adults","adults","surp","surp"
"232",132,"Sort2","M05exc_c","[ 215.   75.]",215,75,"p232",NA,NA,NA,"adults","adults","exc","exc"
"232",132,"Sort2","F15hap_c","[ 358.  -74.]",358,-74,"p232",NA,NA,NA,"adults","adults","hap","hap"
"232",132,"Sort2","M02ang_c","[-500.  -74.]",-500,-74,"p232",NA,NA,NA,"adults","adults","ang","ang"
"232",132,"Sort2","F14surp_c","[ -71. -223.]",-71,-223,"p232",NA,NA,NA,"adults","adults","surp","surp"
"232",132,"Sort2","M08fear_o","[ -71. -372.]",-71,-372,"p232",NA,NA,NA,"adults","adults","fear","fear"
"232",132,"Sort2","F07neut_c","[-357. -223.]",-357,-223,"p232",NA,NA,NA,"adults","adults","neut","neut"
"232",132,"Sort2","M12hap_o","[ 358.  224.]",358,224,"p232",NA,NA,NA,"adults","adults","hap","hap"
"232",132,"Sort2","F04ang_o","[-357.  224.]",-357,224,"p232",NA,NA,NA,"adults","adults","ang","ang"
