"sample_index","age_bin","age_group","sort","sort_name","N","average_dist","ci_dist"
134,"5 to 6","kids","Sort1","Same Individual",28,0.0571228665047045,0.0421765209242277
134,"5 to 6","kids","Sort2","Different Individuals",28,0.0581355579266335,0.0354557433678012
134,"6 to 7","kids","Sort1","Same Individual",23,0.0773514281767784,0.0511117148863794
134,"6 to 7","kids","Sort2","Different Individuals",23,0.124532471202347,0.0493199333295108
134,"adults","adults","Sort1","Same Individual",40,0.182726339803677,0.029337262238033
134,"adults","adults","Sort2","Different Individuals",40,0.212054755183898,0.0362920765506492
135,"3 to 4","kids","Sort1","Same Individual",21,0.0046447618333473,0.0404569309977184
135,"3 to 4","kids","Sort2","Different Individuals",21,0.0132108237492627,0.0366759295659606
135,"4 to 5","kids","Sort1","Same Individual",34,0.0150706182604504,0.0442998627002782
135,"4 to 5","kids","Sort2","Different Individuals",33,0.0239202072176943,0.0312622549136995
135,"5 to 6","kids","Sort1","Same Individual",28,0.0893856454701972,0.0489118013320102
135,"5 to 6","kids","Sort2","Different Individuals",28,0.0653483437891008,0.0441058276230951
135,"6 to 7","kids","Sort1","Same Individual",23,0.0861354895950586,0.0456108764176357
135,"6 to 7","kids","Sort2","Different Individuals",23,0.113399056683865,0.0590276709332189
135,"adults","adults","Sort1","Same Individual",40,0.193837219136636,0.0291732674418378
135,"adults","adults","Sort2","Different Individuals",40,0.200620841254041,0.0324219954718904
136,"3 to 4","kids","Sort1","Same Individual",21,0.00879421602664624,0.0346534896313571
136,"3 to 4","kids","Sort2","Different Individuals",21,0.0059303690102786,0.0419162968295118
136,"4 to 5","kids","Sort1","Same Individual",34,0.017112415511835,0.0378339342833847
136,"4 to 5","kids","Sort2","Different Individuals",33,-0.0209818275557651,0.0385562964055658
136,"5 to 6","kids","Sort1","Same Individual",28,0.0695959465828917,0.0513523002723632
136,"5 to 6","kids","Sort2","Different Individuals",28,0.03542090174165,0.0418695310372084
136,"6 to 7","kids","Sort1","Same Individual",23,0.114248887931339,0.0407055222441822
136,"6 to 7","kids","Sort2","Different Individuals",23,0.154288760056483,0.0461787790775595
136,"adults","adults","Sort1","Same Individual",40,0.176500804985379,0.0291314932770231
136,"adults","adults","Sort2","Different Individuals",40,0.226367265535928,0.0367474426273105
137,"3 to 4","kids","Sort1","Same Individual",21,0.0220980745376857,0.0443085014554952
137,"3 to 4","kids","Sort2","Different Individuals",21,-0.00860833252872549,0.0311289490615456
137,"4 to 5","kids","Sort1","Same Individual",34,0.00990019025133733,0.0428044796760627
137,"4 to 5","kids","Sort2","Different Individuals",33,0.00820806091453104,0.0333574039572418
137,"5 to 6","kids","Sort1","Same Individual",28,0.0658487762307315,0.044677964595112
137,"5 to 6","kids","Sort2","Different Individuals",28,0.0637977985385122,0.0402225043823477
137,"6 to 7","kids","Sort1","Same Individual",23,0.0977523954755244,0.0444945682520381
137,"6 to 7","kids","Sort2","Different Individuals",23,0.150902814681902,0.0443167657343357
137,"adults","adults","Sort1","Same Individual",40,0.189212049757545,0.0287255232552199
137,"adults","adults","Sort2","Different Individuals",40,0.226909564222761,0.0344988661846765
138,"3 to 4","kids","Sort1","Same Individual",21,0.00749001511335769,0.0468550237009281
138,"3 to 4","kids","Sort2","Different Individuals",21,-0.0339678655693058,0.0396592359266821
138,"4 to 5","kids","Sort1","Same Individual",34,0.000414337072794712,0.0468807848591909
138,"4 to 5","kids","Sort2","Different Individuals",33,0.00802096608135433,0.034681058520828
138,"5 to 6","kids","Sort1","Same Individual",28,0.0664711275513718,0.0497254164032315
138,"5 to 6","kids","Sort2","Different Individuals",28,0.0566798096711081,0.042869134234737
138,"6 to 7","kids","Sort1","Same Individual",23,0.0902509336630454,0.042788865505913
138,"6 to 7","kids","Sort2","Different Individuals",23,0.114879910808417,0.0491321443660798
138,"adults","adults","Sort1","Same Individual",40,0.195763423163877,0.0305746742746907
138,"adults","adults","Sort2","Different Individuals",40,0.221927419006921,0.0351531763485203
139,"3 to 4","kids","Sort1","Same Individual",21,0.0201216523434211,0.0448989189516964
139,"3 to 4","kids","Sort2","Different Individuals",21,-0.00496862024268587,0.0352257458983489
139,"4 to 5","kids","Sort1","Same Individual",34,-0.00103484371371572,0.0373828475644192
139,"4 to 5","kids","Sort2","Different Individuals",33,0.0186710918973874,0.0428894025535746
139,"5 to 6","kids","Sort1","Same Individual",28,0.09512042013932,0.0515348211392996
139,"5 to 6","kids","Sort2","Different Individuals",28,0.0665477267220553,0.0499116373476639
139,"6 to 7","kids","Sort1","Same Individual",23,0.0851591196212304,0.0515219875825083
139,"6 to 7","kids","Sort2","Different Individuals",23,0.113060835920818,0.042173447223
139,"adults","adults","Sort1","Same Individual",40,0.178292082066841,0.0284707598387672
139,"adults","adults","Sort2","Different Individuals",40,0.198054316063495,0.0292771039871595
140,"3 to 4","kids","Sort1","Same Individual",21,0.0111511790733944,0.0571008163238236
140,"3 to 4","kids","Sort2","Different Individuals",21,0.0119346791213115,0.0384673006536529
140,"4 to 5","kids","Sort1","Same Individual",34,0.00488636898469443,0.0411222883310496
140,"4 to 5","kids","Sort2","Different Individuals",33,0.0157872032662651,0.0341557886226409
140,"5 to 6","kids","Sort1","Same Individual",28,0.0588593886859174,0.0502851046860042
140,"5 to 6","kids","Sort2","Different Individuals",28,0.0741005595234016,0.0400108265948499
140,"6 to 7","kids","Sort1","Same Individual",23,0.106434716717201,0.0541195590891768
140,"6 to 7","kids","Sort2","Different Individuals",23,0.13721355998391,0.0369625143773588
140,"adults","adults","Sort1","Same Individual",40,0.175743666427192,0.0245658207862916
140,"adults","adults","Sort2","Different Individuals",40,0.198030611185789,0.0341975912670685
141,"3 to 4","kids","Sort1","Same Individual",21,0.0352147136396693,0.0419285821662055
141,"3 to 4","kids","Sort2","Different Individuals",21,0.0157831863373777,0.0450573174799141
141,"4 to 5","kids","Sort1","Same Individual",34,0.00718263645371034,0.042946311428795
141,"4 to 5","kids","Sort2","Different Individuals",33,0.0113393375601322,0.0399794466726561
141,"5 to 6","kids","Sort1","Same Individual",28,0.071877660444736,0.047992194359845
141,"5 to 6","kids","Sort2","Different Individuals",28,0.0778873569536317,0.0478323992469858
141,"6 to 7","kids","Sort1","Same Individual",23,0.0647805639559719,0.0476963377113384
141,"6 to 7","kids","Sort2","Different Individuals",23,0.139294740657225,0.0560400052207898
141,"adults","adults","Sort1","Same Individual",40,0.185610861818722,0.0294255830945852
141,"adults","adults","Sort2","Different Individuals",40,0.21888814146163,0.0399164918054193
142,"3 to 4","kids","Sort1","Same Individual",21,0.00212075409915528,0.0403565654577878
142,"3 to 4","kids","Sort2","Different Individuals",21,0.0144968717122862,0.0284686211030937
142,"4 to 5","kids","Sort1","Same Individual",34,-0.000471177643430134,0.0421237594967425
142,"4 to 5","kids","Sort2","Different Individuals",33,0.0120492073432687,0.0389446716625727
142,"5 to 6","kids","Sort1","Same Individual",28,0.0777474172014008,0.0534822805804245
142,"5 to 6","kids","Sort2","Different Individuals",28,0.0704009446854552,0.0477164531444057
142,"6 to 7","kids","Sort1","Same Individual",23,0.0960363267676238,0.054371524241822
142,"6 to 7","kids","Sort2","Different Individuals",23,0.13411233484107,0.041239989768365
142,"adults","adults","Sort1","Same Individual",40,0.17657774461829,0.0279883480901804
142,"adults","adults","Sort2","Different Individuals",40,0.211842003561391,0.0367746042077031
143,"3 to 4","kids","Sort1","Same Individual",21,0.0257973342210034,0.0500844847146047
143,"3 to 4","kids","Sort2","Different Individuals",21,0.0294100032613208,0.0358316084981363
143,"4 to 5","kids","Sort1","Same Individual",34,-0.00971207935540038,0.0482577166705451
143,"4 to 5","kids","Sort2","Different Individuals",33,-0.00182818371581401,0.0392820865478875
143,"5 to 6","kids","Sort1","Same Individual",28,0.0703612778137787,0.0494748707815827
143,"5 to 6","kids","Sort2","Different Individuals",28,0.0531050555988886,0.0417116468114869
143,"6 to 7","kids","Sort1","Same Individual",23,0.0980013177176261,0.0528552722303558
143,"6 to 7","kids","Sort2","Different Individuals",23,0.109873495384777,0.0433369692618706
143,"adults","adults","Sort1","Same Individual",40,0.183133772869561,0.029675914800277
143,"adults","adults","Sort2","Different Individuals",40,0.210569689576509,0.0351667442714979
144,"3 to 4","kids","Sort1","Same Individual",21,-0.00332615560703088,0.0476406029786123
144,"3 to 4","kids","Sort2","Different Individuals",21,0.00603063354562246,0.0439628377576928
144,"4 to 5","kids","Sort1","Same Individual",34,0.000745644979608836,0.0520774731917762
144,"4 to 5","kids","Sort2","Different Individuals",33,0.00331692401261885,0.035454452867742
144,"5 to 6","kids","Sort1","Same Individual",28,0.0611251608876711,0.0455098162743812
144,"5 to 6","kids","Sort2","Different Individuals",28,0.0635602181736298,0.0346319934991343
144,"6 to 7","kids","Sort1","Same Individual",23,0.0662142257691791,0.0489645061795116
144,"6 to 7","kids","Sort2","Different Individuals",23,0.124266854709826,0.0428490275937955
144,"adults","adults","Sort1","Same Individual",40,0.190314659126647,0.0327288335205492
144,"adults","adults","Sort2","Different Individuals",40,0.217840435030024,0.031785011342164
145,"3 to 4","kids","Sort1","Same Individual",21,-0.00736903109030268,0.0487102378263048
145,"3 to 4","kids","Sort2","Different Individuals",21,0.0167679379440991,0.043694720603487
145,"4 to 5","kids","Sort1","Same Individual",34,0.0033716523948797,0.0444888937367798
145,"4 to 5","kids","Sort2","Different Individuals",33,0.033157081795478,0.0356496727049048
145,"5 to 6","kids","Sort1","Same Individual",28,0.0928557123010788,0.0529516796664034
145,"5 to 6","kids","Sort2","Different Individuals",28,0.0502280213350198,0.0457431940020508
145,"6 to 7","kids","Sort1","Same Individual",23,0.0758328562865193,0.0443401912212169
145,"6 to 7","kids","Sort2","Different Individuals",23,0.118472640831779,0.0427682988083742
145,"adults","adults","Sort1","Same Individual",40,0.191334349818748,0.0272859687972748
145,"adults","adults","Sort2","Different Individuals",40,0.216021830837838,0.0311108331601794
146,"3 to 4","kids","Sort1","Same Individual",21,0.0145705766328199,0.045720530454082
146,"3 to 4","kids","Sort2","Different Individuals",21,-0.0178184603939846,0.0426990577894007
146,"4 to 5","kids","Sort1","Same Individual",34,-0.000661018918228278,0.0430695527037953
146,"4 to 5","kids","Sort2","Different Individuals",33,0.0117496201274869,0.0324389318583438
146,"5 to 6","kids","Sort1","Same Individual",28,0.0638884948740809,0.040048439921097
146,"5 to 6","kids","Sort2","Different Individuals",28,0.0811328459224391,0.0379150123297321
146,"6 to 7","kids","Sort1","Same Individual",23,0.0965341238640486,0.0452209478257159
146,"6 to 7","kids","Sort2","Different Individuals",23,0.11868918392024,0.0433027313491313
146,"adults","adults","Sort1","Same Individual",40,0.153199671345028,0.0308789528459286
146,"adults","adults","Sort2","Different Individuals",40,0.210593754467337,0.039243666085507
147,"3 to 4","kids","Sort1","Same Individual",21,0.0381540615138662,0.0531851293703854
147,"3 to 4","kids","Sort2","Different Individuals",21,0.0246651404318425,0.048620312576081
147,"4 to 5","kids","Sort1","Same Individual",34,0.0111645238291947,0.039848308273888
147,"4 to 5","kids","Sort2","Different Individuals",33,0.0335213865179717,0.0375242580522706
147,"5 to 6","kids","Sort1","Same Individual",28,0.0586761628159723,0.0406660056935908
147,"5 to 6","kids","Sort2","Different Individuals",28,0.0484272630458819,0.0412555791664836
147,"6 to 7","kids","Sort1","Same Individual",23,0.105957289396303,0.0470572513513837
147,"6 to 7","kids","Sort2","Different Individuals",23,0.122891709513043,0.046899065776972
147,"adults","adults","Sort1","Same Individual",40,0.171214114913428,0.0243093293561936
147,"adults","adults","Sort2","Different Individuals",40,0.214293849870149,0.0340165532947706
148,"3 to 4","kids","Sort1","Same Individual",21,0.0110343027484756,0.0454941356111921
148,"3 to 4","kids","Sort2","Different Individuals",21,-0.0134684247891656,0.0411352245735951
148,"4 to 5","kids","Sort1","Same Individual",34,0.0117279294445866,0.0376642481678017
148,"4 to 5","kids","Sort2","Different Individuals",33,0.00861413189787109,0.0392244014474501
148,"5 to 6","kids","Sort1","Same Individual",28,0.0359804198601787,0.0468148373990449
148,"5 to 6","kids","Sort2","Different Individuals",28,0.0725455822090018,0.0333676728465101
148,"6 to 7","kids","Sort1","Same Individual",23,0.0945593025869479,0.0519997151385847
148,"6 to 7","kids","Sort2","Different Individuals",23,0.146312465542954,0.0547666681912884
148,"adults","adults","Sort1","Same Individual",40,0.180287917823302,0.0276830538603398
148,"adults","adults","Sort2","Different Individuals",40,0.226837320761591,0.0354519828220462
149,"3 to 4","kids","Sort1","Same Individual",21,0.00659765428758545,0.0356125836331659
149,"3 to 4","kids","Sort2","Different Individuals",21,0.00437283262531465,0.050126080133608
149,"4 to 5","kids","Sort1","Same Individual",34,0.00532561716686421,0.0449584485365345
149,"4 to 5","kids","Sort2","Different Individuals",33,0.0148385891526581,0.0420378315494297
149,"5 to 6","kids","Sort1","Same Individual",28,0.084101378885294,0.0518982061474974
149,"5 to 6","kids","Sort2","Different Individuals",28,0.0526155608283247,0.0381520093545092
149,"6 to 7","kids","Sort1","Same Individual",23,0.061480154693631,0.0427687149138476
149,"6 to 7","kids","Sort2","Different Individuals",23,0.117701623000586,0.0422185447983425
149,"adults","adults","Sort1","Same Individual",40,0.18827942253273,0.0252315903304044
149,"adults","adults","Sort2","Different Individuals",40,0.216482127573488,0.0352715023324698
150,"3 to 4","kids","Sort1","Same Individual",21,0.00337019393551975,0.0404478078995418
150,"3 to 4","kids","Sort2","Different Individuals",21,0.0265163550981046,0.0440910236242235
150,"4 to 5","kids","Sort1","Same Individual",34,-0.012295719974051,0.0370790528108574
150,"4 to 5","kids","Sort2","Different Individuals",33,-0.00863572514907296,0.0400208730717774
150,"5 to 6","kids","Sort1","Same Individual",28,0.0700754693888251,0.0548757652258994
150,"5 to 6","kids","Sort2","Different Individuals",28,0.0640877614122186,0.0393506756582907
150,"6 to 7","kids","Sort1","Same Individual",23,0.104263743555196,0.0482868710248218
150,"6 to 7","kids","Sort2","Different Individuals",23,0.134316767479076,0.0604962339259766
150,"adults","adults","Sort1","Same Individual",40,0.170191113650054,0.0296558998565456
150,"adults","adults","Sort2","Different Individuals",40,0.223120630493111,0.0306505153971218
151,"3 to 4","kids","Sort1","Same Individual",21,0.00798834698399864,0.0452890001272945
151,"3 to 4","kids","Sort2","Different Individuals",21,0.00535724030955858,0.047036031456707
151,"4 to 5","kids","Sort1","Same Individual",34,0.00566691877411943,0.0407567879275338
151,"4 to 5","kids","Sort2","Different Individuals",33,-0.000714398720637026,0.0365975345160083
151,"5 to 6","kids","Sort1","Same Individual",28,0.0780775093204057,0.0524124376568458
151,"5 to 6","kids","Sort2","Different Individuals",28,0.0529721135368245,0.0418519198626528
