"participant","seed","sort","image","final_img_pos","posX","posY","subject","subjCode","Age","Gender","age_bin","age_group","image_cat","image_tax_cat","mouth","actor_gender"
"subjCode162",162,"Sort1","M07fear_o","[-357.  373.]",-357,373,"p162",162,4.416666667,"M","4 to 5","kids","fear","fear","o","M"
"subjCode162",162,"Sort1","M07neut_c","[ 358.  373.]",358,373,"p162",162,4.416666667,"M","4 to 5","kids","neut","neut","c","M"
"subjCode162",162,"Sort1","M07hap_o","[ 644.  224.]",644,224,"p162",162,4.416666667,"M","4 to 5","kids","hap","hap","o","M"
"subjCode162",162,"Sort1","M07exc_o","[ 501.  224.]",501,224,"p162",162,4.416666667,"M","4 to 5","kids","exc","exc","o","M"
"subjCode162",162,"Sort1","M07sad_c","[-500.  373.]",-500,373,"p162",162,4.416666667,"M","4 to 5","kids","sad","sad","c","M"
"subjCode162",162,"Sort1","M07neut_o","[ -71.  224.]",-71,224,"p162",162,4.416666667,"M","4 to 5","kids","neut","neut","o","M"
"subjCode162",162,"Sort1","M07ang_c","[-500.  224.]",-500,224,"p162",162,4.416666667,"M","4 to 5","kids","ang","ang","c","M"
"subjCode162",162,"Sort1","M07calm_c","[ 358.  224.]",358,224,"p162",162,4.416666667,"M","4 to 5","kids","calm","calm","c","M"
"subjCode162",162,"Sort1","M07surp_o","[ 215.  224.]",215,224,"p162",162,4.416666667,"M","4 to 5","kids","surp","surp","o","M"
"subjCode162",162,"Sort1","M07hap_c","[  72.  224.]",72,224,"p162",162,4.416666667,"M","4 to 5","kids","hap","hap","c","M"
"subjCode162",162,"Sort1","M07ang_o","[-643.  224.]",-643,224,"p162",162,4.416666667,"M","4 to 5","kids","ang","ang","o","M"
"subjCode162",162,"Sort2","M14neut_o","[ 644.  373.]",644,373,"p162",162,4.416666667,"M","4 to 5","kids","neut","neut","o","M"
"subjCode162",162,"Sort2","F10disg_o","[ 644. -372.]",644,-372,"p162",162,4.416666667,"M","4 to 5","kids","disg","disg","o","F"
"subjCode162",162,"Sort2","M12hap_o","[ 644.   75.]",644,75,"p162",162,4.416666667,"M","4 to 5","kids","hap","hap","o","M"
"subjCode162",162,"Sort2","M17sad_o","[ 644.  224.]",644,224,"p162",162,4.416666667,"M","4 to 5","kids","sad","sad","o","M"
"subjCode162",162,"Sort2","M02ang_c","[ 501.  373.]",501,373,"p162",162,4.416666667,"M","4 to 5","kids","ang","ang","c","M"
"subjCode162",162,"Sort2","M08fear_o","[ 358.  373.]",358,373,"p162",162,4.416666667,"M","4 to 5","kids","fear","fear","o","M"
"subjCode162",162,"Sort2","F07neut_c","[ 501.   75.]",501,75,"p162",162,4.416666667,"M","4 to 5","kids","neut","neut","c","F"
"subjCode162",162,"Sort2","F13exc_o","[ 358.   75.]",358,75,"p162",162,4.416666667,"M","4 to 5","kids","exc","exc","o","F"
"subjCode162",162,"Sort2","F14surp_c","[ 644.  -74.]",644,-74,"p162",162,4.416666667,"M","4 to 5","kids","surp","surp","c","F"
"subjCode162",162,"Sort2","M04disg_c","[ 215.  373.]",215,373,"p162",162,4.416666667,"M","4 to 5","kids","disg","disg","c","M"
"subjCode162",162,"Sort2","M03calm_c","[ 215.   75.]",215,75,"p162",162,4.416666667,"M","4 to 5","kids","calm","calm","c","M"
"subjCode162",162,"Sort2","F22sad_c","[ 644. -223.]",644,-223,"p162",162,4.416666667,"M","4 to 5","kids","sad","sad","c","F"
"subjCode162",162,"Sort2","F01fear_c","[ 72.  75.]",72,75,"p162",162,4.416666667,"M","4 to 5","kids","fear","fear","c","F"
"subjCode162",162,"Sort2","F17calm_o","[-71.  75.]",-71,75,"p162",162,4.416666667,"M","4 to 5","kids","calm","calm","o","F"
"subjCode162",162,"Sort2","F15hap_c","[-214.   75.]",-214,75,"p162",162,4.416666667,"M","4 to 5","kids","hap","hap","c","F"
"subjCode162",162,"Sort2","M15surp_o","[-357.   75.]",-357,75,"p162",162,4.416666667,"M","4 to 5","kids","surp","surp","o","M"
"subjCode162",162,"Sort2","M05exc_c","[-500.   75.]",-500,75,"p162",162,4.416666667,"M","4 to 5","kids","exc","exc","c","M"
"subjCode162",162,"Sort2","F04ang_o","[ 501. -372.]",501,-372,"p162",162,4.416666667,"M","4 to 5","kids","ang","ang","o","F"
"subjCode163",163,"Practice","car","[-643.  373.]",-643,373,"p163",163,4.416666667,"F","4 to 5","kids","car","vehicle","car","car"
"subjCode163",163,"Practice","bus","[-643.  224.]",-643,224,"p163",163,4.416666667,"F","4 to 5","kids","bus","vehicle","bus","bus"
"subjCode163",163,"Practice","squirrel","[-643.   75.]",-643,75,"p163",163,4.416666667,"F","4 to 5","kids","squirrel","animal","squirrel","squirrel"
"subjCode163",163,"Practice","table","[-643.  -74.]",-643,-74,"p163",163,4.416666667,"F","4 to 5","kids","table","furniture","table","table"
"subjCode163",163,"Practice","bird","[-643. -223.]",-643,-223,"p163",163,4.416666667,"F","4 to 5","kids","bird","animal","bird","bird"
"subjCode163",163,"Sort1","M07disg_o","[-643.  373.]",-643,373,"p163",163,4.416666667,"F","4 to 5","kids","disg","disg","o","M"
"subjCode163",163,"Sort1","M07surp_c","[ 644.  373.]",644,373,"p163",163,4.416666667,"F","4 to 5","kids","surp","surp","c","M"
"subjCode163",163,"Sort1","M07fear_o","[  72.  373.]",72,373,"p163",163,4.416666667,"F","4 to 5","kids","fear","fear","o","M"
"subjCode163",163,"Sort1","M07disg_c","[-71. -74.]",-71,-74,"p163",163,4.416666667,"F","4 to 5","kids","disg","disg","c","M"
"subjCode163",163,"Sort1","M07sad_c","[-357.  -74.]",-357,-74,"p163",163,4.416666667,"F","4 to 5","kids","sad","sad","c","M"
"subjCode163",163,"Sort1","M07ang_c","[-643.   75.]",-643,75,"p163",163,4.416666667,"F","4 to 5","kids","ang","ang","c","M"
"subjCode163",163,"Sort1","M07exc_o","[-643. -372.]",-643,-372,"p163",163,4.416666667,"F","4 to 5","kids","exc","exc","o","M"
"subjCode163",163,"Sort1","M07ang_o","[ 644. -372.]",644,-372,"p163",163,4.416666667,"F","4 to 5","kids","ang","ang","o","M"
"subjCode163",163,"Sort1","M07hap_c","[ -71. -372.]",-71,-372,"p163",163,4.416666667,"F","4 to 5","kids","hap","hap","c","M"
"subjCode163",163,"Sort1","M07neut_c","[ 215. -372.]",215,-372,"p163",163,4.416666667,"F","4 to 5","kids","neut","neut","c","M"
"subjCode163",163,"Sort1","M07sad_o","[  72.  224.]",72,224,"p163",163,4.416666667,"F","4 to 5","kids","sad","sad","o","M"
"subjCode163",163,"Sort1","M07hap_o","[ 358.  224.]",358,224,"p163",163,4.416666667,"F","4 to 5","kids","hap","hap","o","M"
"subjCode163",163,"Sort1","M07surp_o","[-357.  224.]",-357,224,"p163",163,4.416666667,"F","4 to 5","kids","surp","surp","o","M"
"subjCode163",163,"Sort1","M07exc_c","[ 358.   75.]",358,75,"p163",163,4.416666667,"F","4 to 5","kids","exc","exc","c","M"
"subjCode163",163,"Sort1","M07calm_c","[ 358. -372.]",358,-372,"p163",163,4.416666667,"F","4 to 5","kids","calm","calm","c","M"
"subjCode163",163,"Sort1","M07fear_c","[ 215.  -74.]",215,-74,"p163",163,4.416666667,"F","4 to 5","kids","fear","fear","c","M"
"subjCode163",163,"Sort1","M07neut_o","[-357.   75.]",-357,75,"p163",163,4.416666667,"F","4 to 5","kids","neut","neut","o","M"
"subjCode163",163,"Sort1","M07calm_o","[ 644.   75.]",644,75,"p163",163,4.416666667,"F","4 to 5","kids","calm","calm","o","M"
"subjCode163",163,"Sort2","M12hap_o","[-643.  373.]",-643,373,"p163",163,4.416666667,"F","4 to 5","kids","hap","hap","o","M"
"subjCode163",163,"Sort2","M08fear_o","[ 644.  373.]",644,373,"p163",163,4.416666667,"F","4 to 5","kids","fear","fear","o","M"
"subjCode163",163,"Sort2","F13exc_o","[-643. -372.]",-643,-372,"p163",163,4.416666667,"F","4 to 5","kids","exc","exc","o","F"
"subjCode163",163,"Sort2","F07neut_c","[ 644. -372.]",644,-372,"p163",163,4.416666667,"F","4 to 5","kids","neut","neut","c","F"
"subjCode163",163,"Sort2","F22sad_c","[-643.   75.]",-643,75,"p163",163,4.416666667,"F","4 to 5","kids","sad","sad","c","F"
"subjCode163",163,"Sort2","F17calm_o","[-643.  -74.]",-643,-74,"p163",163,4.416666667,"F","4 to 5","kids","calm","calm","o","F"
"subjCode163",163,"Sort2","M03calm_c","[-643. -223.]",-643,-223,"p163",163,4.416666667,"F","4 to 5","kids","calm","calm","c","M"
"subjCode163",163,"Sort2","F04ang_o","[-643.  224.]",-643,224,"p163",163,4.416666667,"F","4 to 5","kids","ang","ang","o","F"
"subjCode163",163,"Sort2","M05exc_c","[ 644.  224.]",644,224,"p163",163,4.416666667,"F","4 to 5","kids","exc","exc","c","M"
"subjCode163",163,"Sort2","F14surp_c","[ 644.   75.]",644,75,"p163",163,4.416666667,"F","4 to 5","kids","surp","surp","c","F"
"subjCode163",163,"Sort2","M17sad_o","[ 644.  -74.]",644,-74,"p163",163,4.416666667,"F","4 to 5","kids","sad","sad","o","M"
"subjCode163",163,"Sort2","M04disg_c","[ 644. -223.]",644,-223,"p163",163,4.416666667,"F","4 to 5","kids","disg","disg","c","M"
"subjCode163",163,"Sort2","M15surp_o","[-500. -372.]",-500,-372,"p163",163,4.416666667,"F","4 to 5","kids","surp","surp","o","M"
"subjCode163",163,"Sort2","F10disg_o","[ 501. -372.]",501,-372,"p163",163,4.416666667,"F","4 to 5","kids","disg","disg","o","F"
"subjCode163",163,"Sort2","F15hap_c","[-357. -372.]",-357,-372,"p163",163,4.416666667,"F","4 to 5","kids","hap","hap","c","F"
"subjCode163",163,"Sort2","M02ang_c","[ 358. -372.]",358,-372,"p163",163,4.416666667,"F","4 to 5","kids","ang","ang","c","M"
"subjCode163",163,"Sort2","F01fear_c","[ 215. -372.]",215,-372,"p163",163,4.416666667,"F","4 to 5","kids","fear","fear","c","F"
"subjCode163",163,"Sort2","M14neut_o","[-214. -372.]",-214,-372,"p163",163,4.416666667,"F","4 to 5","kids","neut","neut","o","M"
"subjCode164",164,"Practice","squirrel","[ -71.  373.]",-71,373,"p164",164,4.083333333,"M","4 to 5","kids","squirrel","animal","squirrel","squirrel"
"subjCode164",164,"Practice","car","[-214.  224.]",-214,224,"p164",164,4.083333333,"M","4 to 5","kids","car","vehicle","car","car"
"subjCode164",164,"Practice","bird","[ 501.  373.]",501,373,"p164",164,4.083333333,"M","4 to 5","kids","bird","animal","bird","bird"
"subjCode164",164,"Practice","table","[ 644.  224.]",644,224,"p164",164,4.083333333,"M","4 to 5","kids","table","furniture","table","table"
"subjCode164",164,"Practice","bus","[ 358.  373.]",358,373,"p164",164,4.083333333,"M","4 to 5","kids","bus","vehicle","bus","bus"
"subjCode164",164,"Sort1","M07calm_c","[ 215.  373.]",215,373,"p164",164,4.083333333,"M","4 to 5","kids","calm","calm","c","M"
"subjCode164",164,"Sort1","M07calm_o","[ -71.  373.]",-71,373,"p164",164,4.083333333,"M","4 to 5","kids","calm","calm","o","M"
"subjCode164",164,"Sort1","M07sad_c","[  72.  373.]",72,373,"p164",164,4.083333333,"M","4 to 5","kids","sad","sad","c","M"
"subjCode164",164,"Sort1","M07surp_o","[-214.  373.]",-214,373,"p164",164,4.083333333,"M","4 to 5","kids","surp","surp","o","M"
"subjCode164",164,"Sort1","M07neut_o","[-357.  373.]",-357,373,"p164",164,4.083333333,"M","4 to 5","kids","neut","neut","o","M"
"subjCode164",164,"Sort1","M07fear_o","[-500.  373.]",-500,373,"p164",164,4.083333333,"M","4 to 5","kids","fear","fear","o","M"
"subjCode164",164,"Sort1","M07disg_c","[-643.  373.]",-643,373,"p164",164,4.083333333,"M","4 to 5","kids","disg","disg","c","M"
"subjCode164",164,"Sort1","M07exc_o","[ 358.  373.]",358,373,"p164",164,4.083333333,"M","4 to 5","kids","exc","exc","o","M"
"subjCode164",164,"Sort1","M07exc_c","[ 501.  373.]",501,373,"p164",164,4.083333333,"M","4 to 5","kids","exc","exc","c","M"
"subjCode164",164,"Sort1","M07sad_o","[ 644.  373.]",644,373,"p164",164,4.083333333,"M","4 to 5","kids","sad","sad","o","M"
"subjCode164",164,"Sort1","M07ang_o","[ 644.  224.]",644,224,"p164",164,4.083333333,"M","4 to 5","kids","ang","ang","o","M"
"subjCode164",164,"Sort1","M07hap_o","[ 644.   75.]",644,75,"p164",164,4.083333333,"M","4 to 5","kids","hap","hap","o","M"
"subjCode164",164,"Sort1","M07fear_c","[ 644.  -74.]",644,-74,"p164",164,4.083333333,"M","4 to 5","kids","fear","fear","c","M"
"subjCode164",164,"Sort1","M07disg_o","[ 644. -223.]",644,-223,"p164",164,4.083333333,"M","4 to 5","kids","disg","disg","o","M"
"subjCode164",164,"Sort1","M07ang_c","[ 644. -372.]",644,-372,"p164",164,4.083333333,"M","4 to 5","kids","ang","ang","c","M"
"subjCode164",164,"Sort1","M07hap_c","[ 501. -372.]",501,-372,"p164",164,4.083333333,"M","4 to 5","kids","hap","hap","c","M"
"subjCode164",164,"Sort1","M07surp_c","[ 358. -372.]",358,-372,"p164",164,4.083333333,"M","4 to 5","kids","surp","surp","c","M"
"subjCode164",164,"Sort1","M07neut_c","[ 215. -372.]",215,-372,"p164",164,4.083333333,"M","4 to 5","kids","neut","neut","c","M"
"subjCode164",164,"Sort2","F15hap_c","[ 501.  373.]",501,373,"p164",164,4.083333333,"M","4 to 5","kids","hap","hap","c","F"
"subjCode164",164,"Sort2","M14neut_o","[ 644.  373.]",644,373,"p164",164,4.083333333,"M","4 to 5","kids","neut","neut","o","M"
"subjCode164",164,"Sort2","F22sad_c","[ 358.  373.]",358,373,"p164",164,4.083333333,"M","4 to 5","kids","sad","sad","c","F"
"subjCode164",164,"Sort2","M15surp_o","[ 215.  373.]",215,373,"p164",164,4.083333333,"M","4 to 5","kids","surp","surp","o","M"
"subjCode164",164,"Sort2","F01fear_c","[  72.  373.]",72,373,"p164",164,4.083333333,"M","4 to 5","kids","fear","fear","c","F"
"subjCode164",164,"Sort2","F13exc_o","[ -71.  373.]",-71,373,"p164",164,4.083333333,"M","4 to 5","kids","exc","exc","o","F"
"subjCode164",164,"Sort2","F07neut_c","[-214.  373.]",-214,373,"p164",164,4.083333333,"M","4 to 5","kids","neut","neut","c","F"
"subjCode164",164,"Sort2","M03calm_c","[-357.  373.]",-357,373,"p164",164,4.083333333,"M","4 to 5","kids","calm","calm","c","M"
"subjCode164",164,"Sort2","F10disg_o","[-500.  373.]",-500,373,"p164",164,4.083333333,"M","4 to 5","kids","disg","disg","o","F"
"subjCode164",164,"Sort2","M17sad_o","[-643.  373.]",-643,373,"p164",164,4.083333333,"M","4 to 5","kids","sad","sad","o","M"
"subjCode164",164,"Sort2","F04ang_o","[-643.  224.]",-643,224,"p164",164,4.083333333,"M","4 to 5","kids","ang","ang","o","F"
"subjCode164",164,"Sort2","M04disg_c","[-643.   75.]",-643,75,"p164",164,4.083333333,"M","4 to 5","kids","disg","disg","c","M"
"subjCode164",164,"Sort2","M02ang_c","[-643.  -74.]",-643,-74,"p164",164,4.083333333,"M","4 to 5","kids","ang","ang","c","M"
"subjCode164",164,"Sort2","M12hap_o","[-643. -223.]",-643,-223,"p164",164,4.083333333,"M","4 to 5","kids","hap","hap","o","M"
"subjCode164",164,"Sort2","F17calm_o","[-643. -372.]",-643,-372,"p164",164,4.083333333,"M","4 to 5","kids","calm","calm","o","F"
"subjCode164",164,"Sort2","M05exc_c","[-500. -372.]",-500,-372,"p164",164,4.083333333,"M","4 to 5","kids","exc","exc","c","M"
"subjCode164",164,"Sort2","M08fear_o","[-357. -372.]",-357,-372,"p164",164,4.083333333,"M","4 to 5","kids","fear","fear","o","M"
"subjCode164",164,"Sort2","F14surp_c","[-214. -372.]",-214,-372,"p164",164,4.083333333,"M","4 to 5","kids","surp","surp","c","F"
"subjCode165",165,"Practice","table","[ 72.  75.]",72,75,"p165",165,4.75,"M","4 to 5","kids","table","furniture","table","table"
"subjCode165",165,"Practice","car","[ -71. -223.]",-71,-223,"p165",165,4.75,"M","4 to 5","kids","car","vehicle","car","car"
"subjCode165",165,"Practice","bird","[ 215.   75.]",215,75,"p165",165,4.75,"M","4 to 5","kids","bird","animal","bird","bird"
"subjCode165",165,"Practice","squirrel","[ 72. -74.]",72,-74,"p165",165,4.75,"M","4 to 5","kids","squirrel","animal","squirrel","squirrel"
"subjCode165",165,"Practice","bus","[-71. -74.]",-71,-74,"p165",165,4.75,"M","4 to 5","kids","bus","vehicle","bus","bus"
"subjCode165",165,"Sort1","M07surp_c","[-500.   75.]",-500,75,"p165",165,4.75,"M","4 to 5","kids","surp","surp","c","M"
"subjCode165",165,"Sort1","M07sad_c","[ 358.   75.]",358,75,"p165",165,4.75,"M","4 to 5","kids","sad","sad","c","M"
"subjCode165",165,"Sort1","M07exc_c","[ 644.   75.]",644,75,"p165",165,4.75,"M","4 to 5","kids","exc","exc","c","M"
"subjCode165",165,"Sort1","M07fear_c","[-357.   75.]",-357,75,"p165",165,4.75,"M","4 to 5","kids","fear","fear","c","M"
"subjCode165",165,"Sort1","M07calm_o","[-71.  75.]",-71,75,"p165",165,4.75,"M","4 to 5","kids","calm","calm","o","M"
"subjCode165",165,"Sort1","M07disg_o","[ 215.   75.]",215,75,"p165",165,4.75,"M","4 to 5","kids","disg","disg","o","M"
"subjCode165",165,"Sort1","M07hap_c","[ 72.  75.]",72,75,"p165",165,4.75,"M","4 to 5","kids","hap","hap","c","M"
"subjCode165",165,"Sort1","M07ang_c","[-214.   75.]",-214,75,"p165",165,4.75,"M","4 to 5","kids","ang","ang","c","M"
"subjCode165",165,"Sort1","M07hap_o","[ 501.   75.]",501,75,"p165",165,4.75,"M","4 to 5","kids","hap","hap","o","M"
"subjCode165",165,"Sort1","M07sad_o","[-643.   75.]",-643,75,"p165",165,4.75,"M","4 to 5","kids","sad","sad","o","M"
"subjCode165",165,"Sort1","M07neut_o","[ 644.  -74.]",644,-74,"p165",165,4.75,"M","4 to 5","kids","neut","neut","o","M"
"subjCode165",165,"Sort1","M07fear_o","[ 501.  -74.]",501,-74,"p165",165,4.75,"M","4 to 5","kids","fear","fear","o","M"
"subjCode165",165,"Sort1","M07disg_c","[ 358.  -74.]",358,-74,"p165",165,4.75,"M","4 to 5","kids","disg","disg","c","M"
"subjCode165",165,"Sort1","M07surp_o","[ 215.  -74.]",215,-74,"p165",165,4.75,"M","4 to 5","kids","surp","surp","o","M"
"subjCode165",165,"Sort1","M07neut_c","[ 72. -74.]",72,-74,"p165",165,4.75,"M","4 to 5","kids","neut","neut","c","M"
"subjCode165",165,"Sort1","M07exc_o","[-71. -74.]",-71,-74,"p165",165,4.75,"M","4 to 5","kids","exc","exc","o","M"
"subjCode165",165,"Sort1","M07calm_c","[-214.  -74.]",-214,-74,"p165",165,4.75,"M","4 to 5","kids","calm","calm","c","M"
"subjCode165",165,"Sort1","M07ang_o","[-357.  -74.]",-357,-74,"p165",165,4.75,"M","4 to 5","kids","ang","ang","o","M"
"subjCode165",165,"Sort2","M08fear_o","[ -71.  373.]",-71,373,"p165",165,4.75,"M","4 to 5","kids","fear","fear","o","M"
"subjCode165",165,"Sort2","F22sad_c","[ 72.  75.]",72,75,"p165",165,4.75,"M","4 to 5","kids","sad","sad","c","F"
"subjCode165",165,"Sort2","F10disg_o","[ -71. -223.]",-71,-223,"p165",165,4.75,"M","4 to 5","kids","disg","disg","o","F"
"subjCode165",165,"Sort2","M02ang_c","[ 358.  -74.]",358,-74,"p165",165,4.75,"M","4 to 5","kids","ang","ang","c","M"
"subjCode165",165,"Sort2","M14neut_o","[-214.   75.]",-214,75,"p165",165,4.75,"M","4 to 5","kids","neut","neut","o","M"
"subjCode165",165,"Sort2","M12hap_o","[ 215.  373.]",215,373,"p165",165,4.75,"M","4 to 5","kids","hap","hap","o","M"
"subjCode165",165,"Sort2","M05exc_c","[ 358.  224.]",358,224,"p165",165,4.75,"M","4 to 5","kids","exc","exc","c","M"
"subjCode165",165,"Sort2","F17calm_o","[ 215. -223.]",215,-223,"p165",165,4.75,"M","4 to 5","kids","calm","calm","o","F"
"subjCode165",165,"Sort2","M04disg_c","[-214.  224.]",-214,224,"p165",165,4.75,"M","4 to 5","kids","disg","disg","c","M"
"subjCode165",165,"Sort2","M17sad_o","[-214.  -74.]",-214,-74,"p165",165,4.75,"M","4 to 5","kids","sad","sad","o","M"
"subjCode165",165,"Sort2","F01fear_c","[ 358.   75.]",358,75,"p165",165,4.75,"M","4 to 5","kids","fear","fear","c","F"
"subjCode165",165,"Sort2","F13exc_o","[  72. -223.]",72,-223,"p165",165,4.75,"M","4 to 5","kids","exc","exc","o","F"
"subjCode165",165,"Sort2","F07neut_c","[  72.  373.]",72,373,"p165",165,4.75,"M","4 to 5","kids","neut","neut","c","F"
"subjCode165",165,"Sort2","M15surp_o","[-214.  373.]",-214,373,"p165",165,4.75,"M","4 to 5","kids","surp","surp","o","M"
"subjCode165",165,"Sort2","F14surp_c","[-71.  75.]",-71,75,"p165",165,4.75,"M","4 to 5","kids","surp","surp","c","F"
"subjCode165",165,"Sort2","M03calm_c","[ 215.   75.]",215,75,"p165",165,4.75,"M","4 to 5","kids","calm","calm","c","M"
"subjCode165",165,"Sort2","F15hap_c","[-71. -74.]",-71,-74,"p165",165,4.75,"M","4 to 5","kids","hap","hap","c","F"
"subjCode165",165,"Sort2","F04ang_o","[ 72. -74.]",72,-74,"p165",165,4.75,"M","4 to 5","kids","ang","ang","o","F"
"subjCode166",166,"Practice","squirrel","[  72. -223.]",72,-223,"p166",166,3.25,"F","3 to 4","kids","squirrel","animal","squirrel","squirrel"
"subjCode166",166,"Practice","car","[ 72.  75.]",72,75,"p166",166,3.25,"F","3 to 4","kids","car","vehicle","car","car"
"subjCode166",166,"Practice","table","[-71. -74.]",-71,-74,"p166",166,3.25,"F","3 to 4","kids","table","furniture","table","table"
"subjCode166",166,"Practice","bird","[ -71. -372.]",-71,-372,"p166",166,3.25,"F","3 to 4","kids","bird","animal","bird","bird"
"subjCode166",166,"Practice","bus","[ 501. -372.]",501,-372,"p166",166,3.25,"F","3 to 4","kids","bus","vehicle","bus","bus"
"subjCode166",166,"Sort1","M07hap_c","[ -71. -372.]",-71,-372,"p166",166,3.25,"F","3 to 4","kids","hap","hap","c","M"
"subjCode166",166,"Sort1","M07disg_c","[ 644. -372.]",644,-372,"p166",166,3.25,"F","3 to 4","kids","disg","disg","c","M"
"subjCode166",166,"Sort1","M07neut_o","[-71. -74.]",-71,-74,"p166",166,3.25,"F","3 to 4","kids","neut","neut","o","M"
"subjCode166",166,"Sort1","M07neut_c","[ 215.   75.]",215,75,"p166",166,3.25,"F","3 to 4","kids","neut","neut","c","M"
"subjCode166",166,"Sort1","M07exc_o","[ 215.  -74.]",215,-74,"p166",166,3.25,"F","3 to 4","kids","exc","exc","o","M"
"subjCode166",166,"Sort1","M07sad_o","[ 644.   75.]",644,75,"p166",166,3.25,"F","3 to 4","kids","sad","sad","o","M"
"subjCode166",166,"Sort1","M07calm_c","[ 215.  373.]",215,373,"p166",166,3.25,"F","3 to 4","kids","calm","calm","c","M"
"subjCode166",166,"Sort1","M07surp_c","[  72.  373.]",72,373,"p166",166,3.25,"F","3 to 4","kids","surp","surp","c","M"
"subjCode166",166,"Sort1","M07exc_c","[ -71.  373.]",-71,373,"p166",166,3.25,"F","3 to 4","kids","exc","exc","c","M"
